mean	age	Male	COP	DIP	IPF/UIP	NSIP	RB-ILD	UF	adjpv_age	adjpv_Male	adjpv_COP	adjpv_DIP	adjpv_IPF/UIP	adjpv_NSIP	adjpv_RB-ILD	adjpv_UF
hsa-miR-136_st	0.254607502515008	-0.0017473159856996	0.0241384775357753	-0.169948932183149	-0.00106293840372256	0.110954981748151	0.00100524989555816	0.0309181229630809	0.05367087482631	0.979780615612958	0.994330535693937	0.99908269210418	0.998545583589049	0.101314816063741	0.997139408135592	0.998231224860334	0.860965411653182
hsa-miR-137_st	0.266465486176216	-0.00199675470314966	0.00204801619794465	0.0545028654153437	-0.0886579057150153	0.0558211902577774	0.0304606518938052	-0.0636109494153622	0.0976204924165049	0.979780615612958	0.995366126654987	0.99908269210418	0.980089265312655	0.515800596422969	0.910042475147927	0.998231224860334	0.740184935226865
hsa-miR-138-1-star_st	0.849369702886797	0.00249792991289328	-0.0747792516932709	0.0664253841648778	-0.215004867530991	0.00707148782422766	-0.20304092364169	0.00275131804414677	0.0345091963546197	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.962102405425235	0.522896210249539	0.999348149455137	0.975480876812071
hsa-miR-138-2-star_st	0.313456011541052	-0.00162832975727903	0.0219302013966038	-0.102730894130301	0.00780595726620957	0.0383696148061851	0.247938597302167	0.16403167045001	-0.0140764631041111	0.979780615612958	0.994330535693937	0.99908269210418	0.995705833020149	0.677118992327287	0.0836025742140893	0.998231224860334	0.989326725416206
hsa-miR-138_st	4.17536256307462	0.00258104561565886	-0.284312324000651	0.671760328394206	-1.4563699536547	-1.5109403680456	-1.47306217104122	0.00712462413498035	-1.02837521827359	0.979780615612958	0.98630681943842	0.99908269210418	0.980089265312655	4.68595483567271e-06	0.0349355756286891	0.999348149455137	0.313669357683025
hsa-miR-139-3p_st	1.01629644567818	-0.00115576850958738	-0.0874067238189643	-0.0326297278267171	-0.302022355728335	-0.212058038057444	-0.18293893968623	0.0903006108345874	-0.409619517776009	0.979780615612958	0.98630681943842	0.99908269210418	0.980089265312655	0.093315359547259	0.554812961541795	0.998231224860334	0.187977395471893
hsa-miR-139-5p_st	3.23547025527788	0.00189051814308352	-0.462031181860446	-1.10573926378601	-0.56602826356362	-0.703711245829979	-0.490527938646677	-0.586233705703083	-0.971160425408735	0.979780615612958	0.413579902667074	0.99908269210418	0.980089265312655	0.0108382020271172	0.480987239188706	0.998231224860334	0.186572181854369
hsa-miR-140-3p_st	7.03803165902628	-0.00031785739222503	-0.0174027444387009	0.390222347032485	-0.179437789439816	0.00699883521069521	-0.0676508891104065	0.157201273421527	0.194367134930312	0.987535582227092	0.994330535693937	0.99908269210418	0.980089265312655	0.962034744067793	0.874662900061303	0.998231224860334	0.678973843847689
hsa-miR-140-5p_st	0.683649314319119	0.00134783790184503	-0.0365378928439071	-0.175482843647576	-0.217598499488983	-0.221242031517343	0.0810649015085891	-0.118703403685765	-0.317280865783605	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.0359308426348701	0.817958684374528	0.998231224860334	0.252100810649738
hsa-miR-141-star_st	0.181063412218153	0.000853786253003217	-0.0664063640834924	-0.0247624195968037	-0.0658561257476068	0.0207798956801575	-0.0120635925728909	-0.0104079947968582	0.114143452315993	0.979780615612958	0.795077821919868	0.99908269210418	0.980089265312655	0.814096425409555	0.959377436321641	0.998231224860334	0.636493694244204
hsa-miR-141_st	2.03107223110435	0.00170489059927907	-0.0551461709468761	-0.820061087641292	-0.834020226086203	-1.01764711905354	-0.895716147064124	-0.554329109887096	-1.00264693992557	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	1.92604803007568e-07	0.0349355756286891	0.998231224860334	0.0403049736225757
hsa-miR-142-3p_st	0.271989927471416	-0.00176863420891053	0.00676263281610684	-0.152524046069114	-0.118637025151425	0.1082098678311	0.0837405775268883	0.133713551070214	0.0149606319200388	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.171654011920825	0.707930353703282	0.998231224860334	0.98787946120803
hsa-miR-142-5p_st	0.387950494658177	-0.000220252111512726	0.015841898838273	0.451360768256085	-0.0182455599692448	0.0679047616343283	0.162419731650598	-0.170095779418233	0.117972726408616	0.987535582227092	0.994330535693937	0.99908269210418	0.989154150431222	0.50002953288249	0.413897643160037	0.998231224860334	0.733068891816475
hsa-miR-143-star_st	1.43288132968309	-0.00434281605850584	-0.0277776057269286	1.0226906732083	-0.418820388625453	0.038499328195803	-0.362576689350805	-0.554454763788286	0.128147574114731	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.89870403181196	0.413897643160037	0.998231224860334	0.888934157142777
hsa-miR-143_st	7.79737746475485	0.00178647690094717	-0.0197321828515732	0.00102076329658036	-0.112088784407728	0.257051622105592	-0.112893652575732	-0.205916156606742	0.117226938348934	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.011224497301379	0.735540012584392	0.998231224860334	0.757849042762961
hsa-miR-144-star_st	0.29600337859374	0.000258957420153798	0.0569273152647173	0.00100693212639758	-0.365378379010447	-0.0517359163809107	-0.12370461607787	0.184571973336125	0.0742073963559236	0.980869753978829	0.98630681943842	0.99908269210418	0.927398920331788	0.58816060830875	0.542426983651518	0.998231224860334	0.822802388619172
hsa-miR-144_st	0.274369491014877	-0.00162034721421824	0.0364786192593931	-0.0671488103195965	0.198266093811332	0.0974413204881344	0.160595405464863	0.0841553058780342	0.125707358482759	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.210231844926618	0.290514892978466	0.998231224860334	0.636493694244204
hsa-miR-145-star_st	0.349084773447512	-0.00101692406379945	-0.0530210254923908	-0.0469710809197545	0.173011321679527	-0.0130158051760394	0.0524650826232967	-0.174263807612262	-0.0112754753897457	0.979780615612958	0.98630681943842	0.99908269210418	0.980089265312655	0.900109367457591	0.814085067948917	0.998231224860334	0.989326725416206
hsa-miR-145_st	8.78688321972597	0.00380145764683154	-0.208528762799865	-0.0600622384281777	-0.18255977870836	-0.0589004320041525	-0.421330535768595	0.0680501415206641	-0.0853062778999071	0.979780615612958	0.413579902667074	0.99908269210418	0.980089265312655	0.707396537776497	0.0734837872416112	0.998231224860334	0.888934157142777
hsa-miR-146a-star_st	0.162084347982588	0.000386724586375164	0.0260280880784786	0.264273331372444	0.0686246486196677	0.053737868933218	0.0363010139937789	-0.120733663330566	-0.0428279042296363	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.44920600988323	0.864623917364338	0.998231224860334	0.888786310857975
hsa-miR-146a_st	1.77340710638042	0.0131576516491349	-0.0570085823290195	1.08275112132201	2.50608249433748	-0.808190562046052	0.286824200780545	-0.339103489817317	-0.405531986385414	0.949536420928369	0.994330535693937	0.99908269210418	0.086184779143956	0.00302138849868607	0.75937488264126	0.998231224860334	0.732681780536213
hsa-miR-146b-3p_st	0.686868620557911	-0.00152931065341945	-0.0572813833010782	-0.247230485504676	0.117360856099474	-0.164569266435089	-0.163256501171642	0.0910943309389865	-0.220809872126899	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.102683766216328	0.482700518949639	0.998231224860334	0.460448420494557
hsa-miR-146b-5p_st	3.79486192268275	0.00736129129346791	-0.0965732758435875	-0.139185646831948	0.900525402853719	-1.66018706101655	-0.470278378669032	-0.189811849578817	-1.35342374100346	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	8.59811116253761e-08	0.614811808458655	0.998231224860334	0.0986070884603863
hsa-miR-147_st	0.1949551617782	-0.000228268522816051	-0.0372636838364318	-0.0685940776705051	-0.0368944560354257	-0.0355648246745214	-0.00366921673383071	-0.0442577861169026	0.00930053698613757	0.980869753978829	0.994330535693937	0.99908269210418	0.980089265312655	0.611704589674665	0.985743691882135	0.998231224860334	0.992213321384394
hsa-miR-147b_st	0.2883133617547	-0.00250042016382623	0.0280542902933031	-0.00295745038615213	0.072568457286522	0.0870120396456912	0.256843698139062	-0.0691720546959012	0.120443514464866	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.25046676973487	0.0451321168248678	0.998231224860334	0.636493694244204
hsa-miR-148a-star_st	0.423471355387812	-0.00238134193017971	-0.0318125989034297	-0.0345065795077429	0.0143561389203732	0.0964434395303501	0.117878002399925	-0.0662022344355941	0.100708612028654	0.979780615612958	0.994330535693937	0.99908269210418	0.989678478965894	0.242222447597117	0.522896210249539	0.998231224860334	0.738551089225025
hsa-miR-148a_st	0.828799232919214	0.00237687838797656	0.0458692345561296	-0.758236185999677	0.878080626236451	-0.199287888756796	0.0892099082123401	-0.554827860177071	-0.231279210933171	0.979780615612958	0.994330535693937	0.99908269210418	0.846730249414084	0.297286715721649	0.883776203694691	0.856707358612059	0.738551089225025
hsa-miR-148b-star_st	0.311487211750072	-0.00258729108711415	0.0233194511560647	-0.0447128988748745	0.0426746888818595	0.14108145703283	-0.000663200512930572	0.0286677480331247	0.207669044487472	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.0441959763115165	0.997139408135592	0.998231224860334	0.267403934475305
hsa-miR-148b_st	0.532382285537369	0.0015863633141728	0.0036674635337423	0.0472322540238495	-0.114905456227147	-0.192233309404234	-0.102023756599657	-0.276444633114709	-0.081634234196614	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.0382301428591783	0.726351811783968	0.998231224860334	0.843183440083827
hsa-miR-149-star_st	5.23660792815014	-0.00312957734582309	-0.141041429081019	-0.043450522732286	-0.29656834601193	-0.0264360828223932	-0.646353125680021	0.267082846488797	-0.346992194304121	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.956178755665125	0.338920150591999	0.998231224860334	0.751054068373378
hsa-miR-149_st	0.731037032663199	0.00281883952421305	-0.179451611405057	-0.0328779170305505	-0.270286398439893	0.0303531826059414	-0.161872632702019	0.0647391192246958	0.0142461133923057	0.979780615612958	0.530404236083707	0.99908269210418	0.980089265312655	0.889336049866521	0.683069956479739	0.998231224860334	0.994919934421862
hsa-miR-150-star_st	0.431225097067206	0.000964230523511235	0.0258598575947947	0.0115533646555231	0.229605209819411	-0.110162768300439	0.00202084407132533	-0.147955133057182	-0.12177986386935	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.237433789149223	0.997139408135592	0.998231224860334	0.725655444928871
hsa-miR-150_st	4.67705033506093	0.00485220775981946	-0.367945435446258	0.513696234781874	0.0184294483879937	-1.10311979425427	-0.516223131104877	-0.295069716750936	-1.16002031706101	0.979780615612958	0.795077821919868	0.99908269210418	0.998545583589049	0.000665920188842544	0.57126443405209	0.998231224860334	0.198579073579524
hsa-miR-151-3p_st	3.0721904513431	0.00549511325627811	-0.170546732302351	-0.207457110277066	-1.58674030356817	-1.32045889168349	-0.702222424934403	-0.891809771206831	-0.595225688606828	0.979780615612958	0.98910772989129	0.99908269210418	0.389268568373583	2.66364445749233e-09	0.167154163221049	0.680123339495691	0.430488614002059
hsa-miR-151-5p_st	6.82735733033377	-0.00148153405279292	-0.0175906434190108	-0.118838441092641	-0.267077550068122	-0.200310562098419	0.00286126374963964	-0.150500782724897	-0.205067011525826	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.320574476702885	0.997139408135592	0.998231224860334	0.744638207067119
hsa-miR-152_st	2.437922238619	0.0103619728419692	0.0265025263515256	-0.669411823503007	-0.091733443054197	-0.623764459926502	-0.34046704854319	-0.453209907353469	-0.539248158367911	0.979780615612958	0.994330535693937	0.99908269210418	0.983020767481115	0.0242223174972986	0.677358144034954	0.998231224860334	0.586782189356349
hsa-miR-153_st	0.147561510880508	0.00066595473342058	0.0586000030523758	0.134107987864723	-0.0830302414009396	0.0509177909916456	0.017847975792932	0.0336595081639597	-0.00603025097323582	0.979780615612958	0.98630681943842	0.99908269210418	0.980089265312655	0.537657894677729	0.946261706110222	0.998231224860334	0.994919934421862
hsa-miR-154-star_st	0.411306502136916	-0.000892082833379792	0.0207134601062597	-0.278098361592434	0.0122610300553739	0.0530584033885852	0.0619125594151056	-0.0818984201322455	-0.117446593468671	0.979780615612958	0.994330535693937	0.99908269210418	0.992240930802758	0.569166859887737	0.814416888968859	0.998231224860334	0.710929567418556
hsa-miR-154_st	0.163728957098489	0.000385259755544625	0.0139670749101052	-0.0169609746171436	0.157408368790288	0.0808854053451364	0.111055289547192	-0.0395914796566166	-0.0182025895096553	0.980402352551617	0.994330535693937	0.99908269210418	0.980089265312655	0.338430882382639	0.554812961541795	0.998231224860334	0.978372926342903
hsa-miR-155-star_st	0.142717170991389	0.00217587765966776	0.0245407169513716	-0.202760830671506	0.14811907051539	0.00460988621787446	-0.0278467724127373	0.0452615630703834	-0.0416128860244827	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.95869560090564	0.900417526019914	0.998231224860334	0.891747907927782
hsa-miR-155_st	4.16549614046462	0.00929038547691043	-0.254890648386422	0.43388550764913	2.00188689972973	-0.698533324427605	0.39585603554045	0.405733979766766	-0.417593686793536	0.979780615612958	0.98630681943842	0.99908269210418	0.585226127264161	0.0437112862541796	0.707930353703282	0.998231224860334	0.742331137889035
hsa-miR-15a-star_st	0.286800897109389	-0.000214824654067764	0.0315371348772804	0.0683712664333838	0.0748054250232325	0.0272183660662821	-0.0429343757928566	0.0623687902334325	-0.0612142267693858	0.980869753978829	0.994330535693937	0.99908269210418	0.980089265312655	0.739883024694979	0.850595044114709	0.998231224860334	0.818257901230632
hsa-miR-15a_st	2.48958621855847	0.00545614130143802	-0.124492179816783	-1.0438714930223	-0.24130403236199	-1.33013387500848	-1.02093612040894	-0.498246133536612	-1.00519301687276	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	5.45431953484544e-09	0.0349355756286891	0.998231224860334	0.0924636880041377
hsa-miR-15b-star_st	0.16028391036019	-3.90516669400068e-05	0.0821649148509593	0.225798294264706	0.208700607869529	0.0123091524407317	0.0296070385290387	0.143469074067359	0.0780685611734318	0.993838024370632	0.578315302316848	0.99908269210418	0.980089265312655	0.908171464936928	0.900417526019914	0.998231224860334	0.742331137889035
hsa-miR-15b_st	4.52232899806805	0.000325257946905133	-0.0563042571308105	-0.387908249586918	0.125704536581301	-1.48902768959804	-0.761187272685238	-0.3207487561132	-1.4604314189125	0.993838024370632	0.994330535693937	0.99908269210418	0.983020767481115	2.06366291052707e-06	0.32344972584302	0.998231224860334	0.0723706397068156
hsa-miR-16-1-star_st	0.227740275390428	0.00239994027945045	0.026438634426585	-0.102723497990686	0.408704004621292	-0.01673547892536	-0.142032698493409	0.0479406809599068	0.0815909888883974	0.979780615612958	0.994330535693937	0.99908269210418	0.793796511013639	0.889648233898425	0.421641886636229	0.998231224860334	0.761794416584127
hsa-miR-16-2-star_st	0.133606500622406	0.00262370514133315	-0.0122011183883672	0.23162640390378	-0.0702632757701382	0.0197585436382373	0.0283014515612826	-0.0953916242597595	0.0344678361907837	0.971163453346991	0.994330535693937	0.99908269210418	0.980089265312655	0.829207125930993	0.900417526019914	0.998231224860334	0.927859671845673
hsa-miR-16_st	7.7242858010807	0.0016982425918346	0.121186540276338	-0.483491309235317	-0.0129074940360544	-0.477665731194076	-0.157327332631491	0.0543280084424555	-0.53509811196968	0.979780615612958	0.98630681943842	0.99908269210418	0.996683456147515	0.0016372775536846	0.776697103084942	0.998231224860334	0.198579073579524
hsa-miR-17-star_st	1.36994754454009	0.00160040777821386	-0.0167102540970706	-0.0082430487954472	-0.200549587227026	-0.768515383422611	-0.536845283017176	-0.323089911361753	-0.867186528762314	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	7.57626892039058e-09	0.0564171448927579	0.998231224860334	0.00489596655724991
hsa-miR-17_st	7.34184482978457	-0.00224818245335153	0.121761687951473	-0.00908679146091218	-0.423500705347701	-0.490203922638849	-0.296292764402637	-0.226554095756456	-0.351484304254756	0.979780615612958	0.901008515500099	0.99908269210418	0.980089265312655	9.46908437107082e-06	0.257467733471787	0.998231224860334	0.299788344587605
hsa-miR-181a-2-star_st	1.69303198253347	0.00113844395610948	-0.142719255676648	0.65102378994153	0.065495125627698	-0.246212490586477	0.0960013019776057	0.225546779418722	0.216328104896336	0.979780615612958	0.98630681943842	0.99908269210418	0.983020767481115	0.181003295463823	0.874662900061303	0.998231224860334	0.742331137889035
hsa-miR-181a-star_st	4.13439951559061	-0.00303694101585485	0.0363559148392453	-0.355851308520765	0.026954352557137	0.681707436077899	0.250534549455909	-0.0902154988066685	0.209761203731508	0.979780615612958	0.994330535693937	0.99908269210418	0.996683456147515	0.0412746102175567	0.822702381304335	0.998231224860334	0.900882808431808
hsa-miR-181a_st	7.7137991661406	-0.00287123501858926	-0.0527855752307005	-0.652716708528274	-0.782505373093463	-0.896703750910428	-0.833594995052519	-0.231096555875751	-0.860433767964352	0.979780615612958	0.994330535693937	0.99908269210418	0.927398920331788	1.73899639057497e-09	0.00301111495932815	0.998231224860334	0.0146120215833602
hsa-miR-181b_st	6.33574004946839	-0.00165729232767049	-0.272200609647266	0.333179337474639	0.0749549213559849	-1.02564205996547	-0.540783935753139	-0.079727802194934	-0.64763966093343	0.979780615612958	0.730519803090372	0.99908269210418	0.983020767481115	1.49242205311962e-06	0.29313614796619	0.998231224860334	0.335626772416026
hsa-miR-181c-star_st	3.48728708377052	0.0035825454960955	-0.425562207129643	0.6034081250313	-0.589269104341882	0.0480679487091975	-0.176429753181421	0.0512499316828157	-0.338534292077472	0.979780615612958	0.578315302316848	0.99908269210418	0.980089265312655	0.933980753777509	0.885077159126251	0.998231224860334	0.798998403574772
hsa-miR-181c_st	1.54858475403546	-0.00489091404196865	-0.0174035451530197	-0.352441895124101	-0.691875037851858	-0.659686316923074	-0.846023848490941	-0.169260515097783	-0.581229672751473	0.979780615612958	0.994330535693937	0.99908269210418	0.912105831773917	8.68098073711249e-08	0.000219465321540621	0.998231224860334	0.0708528913690743
hsa-miR-181d_st	0.851699841734628	-0.000299562102902737	0.0125469934212729	-0.14762669066562	0.0156106003898445	-0.382598217959672	-0.216586591179273	-0.340770402793662	-0.225307179740689	0.987535582227092	0.994330535693937	0.99908269210418	0.992240930802758	9.29403850355416e-05	0.382494839994274	0.942163785142416	0.523568360476331
hsa-miR-182-star_st	0.127288175043477	0.00122388553755423	0.0465282905960844	0.226005484364222	0.0786623490205731	-0.027994712665288	-0.100496415453875	0.0115087177996955	-0.0488559982118074	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.757069921241699	0.588039000472271	0.998231224860334	0.888934157142777
hsa-miR-182_st	2.55743664567992	0.00123466873648507	0.115649155510109	0.165055005247739	0.800985025671239	0.217090329086659	1.07153128534656	0.0872837396873592	0.38314398780267	0.980869753978829	0.994330535693937	0.99908269210418	0.980089265312655	0.515800596422969	0.0461890926003683	0.998231224860334	0.740184935226865
hsa-miR-1825_st	0.469736774279937	0.00284300223905689	0.0250157371745265	0.0129504106603665	0.127162258441633	0.0864700854662238	-0.0687618477016644	0.255626479057765	0.121129913186586	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.450865033888457	0.830516630779817	0.998231224860334	0.742331137889035
hsa-miR-1826_st	7.76310452957201	-0.00101026659955087	-0.2742793081818	0.356390909468084	1.1379824438309	-0.504318465916328	-0.48766944677461	0.02492612748201	-0.285657663616144	0.980869753978829	0.686967983360462	0.99908269210418	0.927398920331788	0.0296187128271419	0.343074621736916	0.998231224860334	0.742331137889035
hsa-miR-1827_st	0.561440289902497	-0.00220594835505067	-0.0434444680110178	0.147578786365152	-0.0644691336231433	-0.0361248725497432	-0.0180304983664542	-0.0758768630822559	0.0370747458037962	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.731519416721702	0.953284121198397	0.998231224860334	0.944384449740348
hsa-miR-183-star_st	0.462366255743356	-0.000488805239250723	0.00836044475110133	-0.0722264017561044	0.0250233691729897	-0.0564114289594139	-0.00926275925924507	-0.111136396811913	-0.205844482390079	0.979780615612958	0.994330535693937	0.99908269210418	0.983020767481115	0.47885510022856	0.964712290244251	0.998231224860334	0.223277273317894
hsa-miR-183_st	0.326903256705947	0.00193377775838642	0.058059370344227	-0.251332960815254	0.324642142226291	-0.00710052266657746	0.095197260906451	0.0836344543596927	-0.131189582762462	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.956178755665125	0.741175738896091	0.998231224860334	0.725655444928871
hsa-miR-184_st	1.63816567578814	-0.0080073162950803	0.117003461376046	-0.51330362706663	-0.545594489222204	-0.77633863559094	-0.389310611236877	0.296637105451072	-0.639864690515947	0.901570882248803	0.98630681943842	0.99908269210418	0.980089265312655	1.26207670020472e-08	0.221902842059548	0.998231224860334	0.0708528913690743
hsa-miR-185-star_st	0.140054565351386	0.00206624494061617	0.0318712236215414	-0.0144006875582589	-0.203090721017713	-0.0285440429504708	-0.068786995906868	0.234283677196756	-0.0637042044869397	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.721504779023617	0.730155466914894	0.650297209395184	0.789839818980713
hsa-miR-185_st	6.53976632339007	-0.00427359036684799	-0.155746423301227	0.513879031616753	0.425497362217185	-0.365904666800522	0.20556008881692	0.297328520496692	0.197602097591551	0.979780615612958	0.98630681943842	0.99908269210418	0.980089265312655	0.101314816063741	0.776863771992615	0.998231224860334	0.822802388619172
hsa-miR-186-star_st	0.184242121892808	0.00114506953431793	0.0325227616326978	-0.189810360513216	-0.153361081748321	0.0123807120384082	-0.0200411091472674	0.0158845656298165	-0.0874682001850052	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.908850545382301	0.935167740186155	0.998231224860334	0.740184935226865
hsa-miR-186_st	0.176160418379834	0.00123782028533793	-0.000101365002031338	-0.0625320113523004	-0.0799610550623574	0.02978490315135	0.0817489789917375	0.0439909989778187	0.0937640002608223	0.979780615612958	0.998189381214214	0.99908269210418	0.980089265312655	0.70538060254112	0.635625904761876	0.998231224860334	0.710929567418556
hsa-miR-187-star_st	0.656397639306261	-0.00148907636601444	-0.00162306653693274	0.132174244971862	-0.0336766180126444	0.140604271277356	-0.0084333334147996	-0.0173919220088575	0.276141772015873	0.979780615612958	0.99784554896805	0.99908269210418	0.983020767481115	0.209924326291868	0.977694846962278	0.998231224860334	0.335626772416026
hsa-miR-187_st	0.891636937400186	-0.00336303024275923	-0.000640023065280247	0.381013558540728	-0.0323150798496422	0.200074037938961	-0.159892857395449	0.243966902285925	-0.127999758255668	0.979780615612958	0.998189381214214	0.99908269210418	0.989678478965894	0.29247909279994	0.781398661403909	0.998231224860334	0.874485284764554
hsa-miR-188-3p_st	0.441223541941499	0.000637969994288802	-0.0360392091163772	0.0442183070594204	0.275318796513159	0.0204092647581985	0.0081387050604068	-0.0015872047023831	0.13370787029591	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.882418274762564	0.970276575912304	0.999348149455137	0.693544265780771
hsa-miR-188-5p_st	0.451822192531568	-0.00174690778375835	0.0497216020576751	-0.143883773104366	-0.0272586878300442	-0.0232788686146666	0.0309008092593978	-0.174000745280968	0.0126997274142658	0.979780615612958	0.98630681943842	0.99908269210418	0.983020767481115	0.808011089383902	0.900417526019914	0.998231224860334	0.989326725416206
hsa-miR-18a-star_st	0.281163559497885	-0.000680543850513491	0.0181960698180242	0.157683797417473	-0.0867878520453399	0.209254794648767	0.0513224980361453	0.0218408279349465	0.132789014335522	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.0368723269943307	0.885077159126251	0.998231224860334	0.740184935226865
hsa-miR-18a_st	3.44618819712908	-0.00577415039355848	-0.0959891024449133	-0.0813513358797863	-0.253284780473504	-1.3147809894333	-1.28228693802604	-0.387673032675312	-0.565765541170241	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	5.53272792610889e-09	0.00286351039183791	0.998231224860334	0.484128783916408
hsa-miR-18b-star_st	0.579763820556064	0.00213258577207272	-0.0321573451912912	-0.133549728606477	-0.0629875798898839	0.082041400690303	0.0342000436192984	-0.0748023989531754	0.0746942524398239	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.515800596422969	0.935167740186155	0.998231224860334	0.888934157142777
hsa-miR-18b_st	0.603161027997061	-0.000149304358024221	0.0635978233109499	-0.302990926061118	-0.150137780708605	-0.265738234081442	-0.173725932709205	-0.138422383068929	-0.215442817885573	0.99340148614494	0.98630681943842	0.99908269210418	0.980089265312655	0.000771510100317318	0.369569774082348	0.998231224860334	0.388919726562564
hsa-miR-190_st	0.105856001791687	8.27123457119042e-05	0.0345686727076226	0.0487747519799446	0.213745294831429	0.0381101932255189	0.142456868223547	0.0334324911610597	0.0316612173161279	0.99340148614494	0.994330535693937	0.99908269210418	0.980089265312655	0.619895397172903	0.302104868724557	0.998231224860334	0.935947578303568
hsa-miR-190b_st	0.144293110789946	-0.000631581595945067	0.0194496823551216	-0.159244463529062	0.390209227966219	0.0116917330918331	0.0222739842105745	-0.0377997598925784	0.0374869535463619	0.979780615612958	0.994330535693937	0.99908269210418	0.56954581777803	0.910816536327065	0.934518665047189	0.998231224860334	0.916995173068725
hsa-miR-191-star_st	0.787814712268756	0.000308531814050428	0.0270791362921298	0.151791268602455	-0.148148146117128	-0.100460159804414	-0.0833160143967455	0.142288912989592	-0.0777576601957714	0.987091711362102	0.994330535693937	0.99908269210418	0.980089265312655	0.411932124326699	0.814416888968859	0.998231224860334	0.880802174641288
hsa-miR-191_st	8.39054977192498	-0.00358115977350172	0.0260410975809172	-0.0870512806923701	0.150496292702912	-0.171740271804904	0.00442501260312222	-0.141788290357151	-0.0554326113787786	0.901570882248803	0.994330535693937	0.99908269210418	0.980089265312655	0.0125411264500164	0.985743691882135	0.998231224860334	0.870550980146675
hsa-miR-192-star_st	0.456134146323526	-0.00178063585559649	0.0377593951470079	0.0812366264143731	0.0120624146892297	0.0551907161768087	-0.0300801270498862	0.0197075940560248	0.231121615220913	0.979780615612958	0.994330535693937	0.99908269210418	0.992240930802758	0.515800596422969	0.90921645951352	0.998231224860334	0.205773740922421
hsa-miR-192_st	0.639797934615145	0.00290016252308944	0.13313240293612	-0.246998040885649	0.0851594264322072	-0.352073412660669	-0.156764719808663	-0.0243057076655363	0.248265070753461	0.979780615612958	0.98630681943842	0.99908269210418	0.980089265312655	0.0230349968198991	0.756250817239452	0.998231224860334	0.693544265780771
hsa-miR-193a-3p_st	0.716081793540167	0.00101497214966878	0.0185350328612315	-0.190879002791487	-0.372718002802456	-0.210335304746831	-0.164324087835199	0.0205755607938305	-0.220792700309356	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.0358331364125953	0.504398826753296	0.998231224860334	0.490927009349575
hsa-miR-193a-5p_st	3.72017735407638	-0.00447510705147356	-0.270395732619275	0.5565573231103	-0.620546031683819	-1.48906488018061	-1.07193060214187	-0.029852418269662	-0.315625836161592	0.979780615612958	0.901008515500099	0.99908269210418	0.980089265312655	1.73899639057497e-09	0.0414914640011544	0.998231224860334	0.746765460280033
hsa-miR-193b-star_st	0.817575435166254	-0.000766099465622714	-0.0486248838439975	0.187324453749441	-0.117656341897475	-0.214753973352165	-0.0806150908165362	-0.11713660436577	-0.00842538189051275	0.979780615612958	0.994330535693937	0.99908269210418	0.980089265312655	0.060497974199384	0.83039479160658	0.998231224860334	0.994919934421862
hsa-miR-193b_st	3.0431172957889	0.000304608930431923	-0.274890981213654	0.190903638368511	-0.872883255238194	-0.470980720114436	-0.309040146495996	0.234524240068706	-0.760033192666664	0.99340148614494	0.646173364012219	0.99908269210418	0.980089265312655	0.0392150594242312	0.614811808458655	0.998231224860334	0.193426321679398
